"","Community_ID","Count","current_age","percentBlack","percentWhite","percentMale","percentFemale","WithinCommunityComplaints","Index_Value","DetectedCrew","totalSettlements","NumberOfDocs","NumberOfDocRequests","ToRead_ordered"
"1141",1221,8,42.375,0,75,87.5,12.5,11,0.185169633436159,"No",5,9,0,"1062356, 1055010, 1054700, 1057391, 1075104"
"1142",309,3,39.6666666666667,100,0,0,100,5,0.183133519884099,"No",1,26,0,"1049686, 1049114, 1057589, 1051903"
"1143",862,3,45.3333333333333,0,100,33.3333333333333,66.6666666666667,5,0.183133519884099,"No",0,0,0,"1058865"
"1144",1641,3,64.6666666666667,66.6666666666667,0,100,0,5,0.182819250152741,"No",0,0,0,NA
"1145",1276,4,70.25,0,100,100,0,9,0.182699394893796,"No",0,0,0,NA
"1146",1377,3,47.3333333333333,0,100,100,0,5,0.182567834367655,"No",2,4,0,"1053792"
"1147",2223,3,64,0,100,100,0,5,0.182504980421383,"No",0,0,0,NA
"1148",276,3,63.3333333333333,100,0,33.3333333333333,66.6666666666667,5,0.182347845555704,"No",1,25,0,NA
"1149",1940,3,66.3333333333333,100,0,100,0,5,0.181876440958667,"No",1,0,0,NA
"1150",199,3,49.6666666666667,0,100,33.3333333333333,66.6666666666667,5,0.18162502517358,"No",0,0,2,NA
"1151",1658,3,70.6666666666667,0,100,100,0,5,0.1815172755514,"No",0,0,0,NA
"1152",88,3,54.3333333333333,0,100,100,0,5,0.181389322875061,"No",0,0,0,NA
"1153",784,3,54.6666666666667,0,66.6666666666667,66.6666666666667,33.3333333333333,5,0.18124790149595,"No",0,5,0,"1052622, 1060102, 1051788, 1054481"
"1154",1823,3,60.3333333333333,100,0,100,0,4,0.180533553583562,"No",2,0,1,"1060997"
"1155",1107,3,44,0,100,100,0,5,0.180305092301875,"No",0,3,0,"1073206"
"1156",1024,3,56.3333333333333,100,0,100,0,5,0.179990822570517,"No",1,1,0,"1052219, 1060808"
"1157",1374,3,52.6666666666667,0,0,100,0,4,0.179550922663149,"No",1,0,0,"1057165"
"1158",1614,4,69.25,25,75,75,25,6,0.179246312107943,"No",0,0,0,NA
"1159",0,4,63.75,100,0,75,25,7,0.178190559019268,"No",0,0,0,NA
"1160",1358,4,47.75,25,50,75,25,7,0.178190559019268,"No",0,3,0,"1055409, 1053613"
"1161",819,4,51.25,0,0,100,0,7,0.178001997180453,"No",0,0,0,NA
"1162",176,10,48.4,0,70,80,20,20,0.177648514061832,"No",3,6,1,"1054223, 1053959"
"1163",222,5,55,80,20,80,20,9,0.177031912014438,"No",1,0,2,NA
"1164",419,8,47.875,0,75,100,0,16,0.175132946711728,"No",2,8,1,"1058228, 1052980, 1053598, 1054178, 1058070, 1055000"
"1165",814,9,52.7777777777778,88.8888888888889,11.1111111111111,77.7777777777778,22.2222222222222,18,0.174614699499845,"No",2,14,1,"1049494"
"1166",944,8,50.625,0,75,87.5,12.5,19,0.172807885315549,"No",1,1,0,NA
"1167",1204,6,54.3333333333333,33.3333333333333,50,100,0,12,0.172559224858525,"No",1,4,1,"1051081, 1058433"
"1168",982,5,52.25,60,20,60,20,12,0.171826487156947,"No",0,1,1,NA
"1169",764,3,61.6666666666667,0,100,100,0,8,0.171618216498909,"No",0,0,0,NA
"1170",583,6,44,0,50,50,50,11,0.171464811504109,"No",1,14,0,"1051862, 1054463, 1056023, 1050427"
"1171",105,10,43.2222222222222,0,0,60,30,16,0.170962273782458,"No",9,12,3,"1053084, 1053778"
"1172",482,4,51.25,0,75,100,0,7,0.170508970379411,"No",0,11,1,"1049421, 1057554, 1050718, 1057608"
"1173",463,8,47.875,0,87.5,25,75,14,0.170380791568443,"No",0,5,2,"1053345"
"1174",154,8,54.25,100,0,62.5,37.5,16,0.168985654179729,"No",0,7,0,"1053548"
"1175",263,11,56.6363636363636,9.09090909090909,81.8181818181818,72.7272727272727,27.2727272727273,18,0.168926504282078,"No",2,15,3,"1049262"
"1176",358,6,48,0,16.6666666666667,66.6666666666667,16.6666666666667,11,0.16758287236955,"No",0,0,0,NA
"1177",2191,4,67.25,25,75,100,0,5,0.167303102324628,"No",0,0,0,NA
"1178",1313,7,60.2857142857143,85.7142857142857,0,100,0,11,0.166800783158951,"No",0,10,0,"1053393, 1052813, 1058774"
"1179",933,9,42.8888888888889,77.7777777777778,0,66.6666666666667,33.3333333333333,18,0.166064619059818,"No",5,7,1,"1050920, 1053435"
"1180",1168,3,49.6666666666667,0,33.3333333333333,100,0,4,0.166037336808955,"No",0,3,0,"1052027"
"1181",1376,8,44.875,0,75,87.5,12.5,8,0.165051908667164,"No",0,2,1,"1073330"
"1182",202,5,59.6,100,0,80,20,10,0.164972307298695,"No",1,29,0,"1049488, 1050100"
"1183",1232,3,56.6666666666667,66.6666666666667,33.3333333333333,100,0,4,0.164735362207613,"No",0,0,0,NA
"1184",52,5,41.2,80,0,80,20,10,0.164500902701658,"No",2,2,0,"1059113, 1049810, 1073364, 1057460"
"1185",2183,3,72.6666666666667,33.3333333333333,66.6666666666667,100,0,4,0.164326811556848,"No",0,0,0,NA
"1186",141,3,55,0,100,33.3333333333333,66.6666666666667,4,0.164196614096714,"No",0,0,0,NA
"1187",949,3,52.6666666666667,0,100,100,0,4,0.164196614096714,"No",0,10,1,"1050120, 1057362, 1058952, 1050791, 1061151"
"1188",1058,3,63.6666666666667,100,0,0,100,4,0.164196614096714,"No",0,0,0,NA
"1189",1241,3,44,0,66.6666666666667,66.6666666666667,33.3333333333333,4,0.164196614096714,"No",0,5,0,"1053658, 1073493"
"1190",1649,3,37.3333333333333,0,100,100,0,4,0.164196614096714,"No",1,0,0,"1058080, 1061083"
"1191",1643,3,38,0,33.3333333333333,100,0,4,0.163882344365355,"No",2,0,0,"1061566, 1062373"
"1192",453,3,73,0,100,100,0,4,0.163725209499676,"No",0,0,0,NA
"1193",2032,3,63.3333333333333,0,66.6666666666667,100,0,4,0.163630928580269,"No",0,0,0,NA
"1194",961,4,43.5,0,0,75,25,6,0.163559033575626,"No",1,6,1,"1051033, 1055497"
"1195",1843,3,35.6666666666667,0,66.6666666666667,100,0,4,0.163523178958089,"No",0,2,0,"1054706"
"1196",629,4,51.25,25,25,100,0,5,0.163514993603343,"No",0,2,0,NA
"1197",1305,3,34.3333333333333,0,33.3333333333333,66.6666666666667,33.3333333333333,4,0.163425224756107,"No",0,2,0,"1053075"
"1198",786,4,46.3333333333333,0,50,75,0,7,0.163176503595105,"No",2,2,0,"1074651"
"1199",1750,3,52.6666666666667,0,100,66.6666666666667,33.3333333333333,4,0.163159523983231,"No",0,0,0,"1060781"
"1200",1895,3,61.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,4,0.163159523983231,"No",0,0,0,NA
"1201",2165,3,68,0,100,100,0,4,0.163050453899995,"No",0,0,1,NA
"1202",976,3,49,0,100,100,0,4,0.162939535171281,"No",1,0,0,NA
"1203",2043,3,67,0,66.6666666666667,100,0,4,0.162688119386194,"No",0,0,0,NA
"1204",813,6,41.6,83.3333333333333,0,83.3333333333333,0,11,0.162521605457381,"No",3,10,1,"1051491, 1057783, 1054850, 1061764"
"1205",2113,3,60.6666666666667,100,0,100,0,4,0.162499557547379,"No",0,0,0,NA
"1206",1443,3,47.3333333333333,100,0,66.6666666666667,33.3333333333333,4,0.162482415562032,"No",0,0,0,NA
"1207",1531,4,46.75,0,75,100,0,6,0.162157914356654,"No",0,3,0,"1074179"
"1208",374,3,61.6666666666667,100,0,100,0,4,0.162091006896613,"No",0,0,1,NA
"1209",833,7,50.7142857142857,0,57.1428571428571,42.8571428571429,57.1428571428571,17,0.16107336275033,"No",0,0,0,NA
"1210",1278,6,64.1666666666667,100,0,100,0,13,0.16010704528783,"No",0,0,0,NA
"1211",1581,8,73.75,0,100,87.5,12.5,6,0.1599673792647,"No",0,0,0,NA
"1212",668,4,47,100,0,100,0,8,0.159701747309955,"No",1,6,1,"1049945, 1052986, 1062706, 1064641"
"1213",1064,6,65.8333333333333,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,11,0.159581497733962,"No",0,3,2,"1051605"
"1214",1389,8,64.75,12.5,75,87.5,12.5,11,0.159042001419333,"No",0,23,1,"1053236, 1049571, 1053993, 1055216, 1053516"
"1215",29,13,63.4615384615385,69.2307692307692,30.7692307692308,84.6153846153846,15.3846153846154,21,0.158469130227106,"No",1,0,1,NA
"1216",1475,5,70,0,100,60,40,7,0.156848192810467,"No",0,0,2,NA
"1217",804,4,48.25,100,0,100,0,9,0.156418607500278,"No",0,7,0,"1060573, 1051538, 1055524, 1056066, 1056436"
"1218",1368,3,59.6666666666667,66.6666666666667,0,100,0,3,0.154216395653037,"No",0,0,0,NA
"1219",174,19,56.2631578947368,94.7368421052632,5.26315789473684,52.6315789473684,47.3684210526316,34,0.152722529256979,"No",0,9,2,"1055094, 1056635, 1053120, 1054164, 1058273, 1058850"
"1220",1249,3,42.3333333333333,0,100,33.3333333333333,66.6666666666667,7,0.152479280169935,"No",2,3,0,NA
"1221",1280,6,50,0,33.3333333333333,83.3333333333333,16.6666666666667,7,0.150831861398381,"No",5,2,1,"1060689, 1055159"
"1222",1101,4,64,0,100,75,25,5,0.150627183595747,"No",0,0,0,NA
"1223",467,7,58.2857142857143,0,100,57.1428571428571,42.8571428571429,16,0.149867977813647,"No",0,4,0,"1056657, 1049388"
"1224",1969,5,61.6,100,0,80,20,10,0.149793094387145,"No",0,0,0,NA
"1225",136,4,69.5,25,75,100,0,5,0.147759472297103,"No",0,0,0,NA
"1226",1032,9,51,22.2222222222222,33.3333333333333,100,0,8,0.147633629312997,"No",4,46,1,"1049179"
"1227",2270,3,71.3333333333333,0,66.6666666666667,66.6666666666667,33.3333333333333,3,0.146516787234761,"No",0,0,0,NA
"1228",1576,4,64,0,100,75,25,7,0.14497725040412,"No",0,1,0,NA
"1229",1055,4,44.25,0,25,75,25,7,0.144505845807082,"No",2,8,1,"1055584, 1052067"
"1230",880,7,57.8571428571429,14.2857142857143,85.7142857142857,100,0,11,0.144419211919658,"No",0,0,1,"1056310"
"1231",1006,10,59.4444444444444,80,10,0,90,20,0.143267148918682,"No",3,19,2,"1049024"
"1232",1226,4,59.75,50,0,100,0,10,0.141400301688172,"No",0,1,2,NA
"1233",857,7,59,100,0,100,0,14,0.141202452736044,"No",1,0,3,NA
"1234",1062,4,41,0,50,75,25,8,0.13823093005086,"No",1,7,0,"1055370, 1062681"
"1235",1596,5,65.6,20,80,100,0,8,0.137573785513101,"No",0,0,0,NA
"1236",277,4,42,0,100,75,25,6,0.135709261708992,"No",1,5,0,"1053538"
"1237",1086,6,61.5,16.6666666666667,83.3333333333333,100,0,7,0.135492027403997,"No",0,15,0,"1051563"
"1238",936,3,44.6666666666667,100,0,66.6666666666667,33.3333333333333,6,0.134844348983891,"No",0,0,1,NA
"1239",1185,6,60.8333333333333,0,83.3333333333333,83.3333333333333,16.6666666666667,12,0.134768542227139,"No",0,0,0,NA
"1240",231,9,54.8888888888889,66.6666666666667,11.1111111111111,88.8888888888889,11.1111111111111,17,0.134683117850043,"No",5,11,5,"1049208, 1060874, 1065311, 1059391"
"1241",661,6,54.3333333333333,16.6666666666667,66.6666666666667,50,50,11,0.134296603121426,"No",0,5,1,"1053785"
"1242",765,3,72.3333333333333,0,66.6666666666667,100,0,6,0.134278663467446,"No",0,0,0,NA
"1243",1671,3,65.3333333333333,100,0,100,0,6,0.134058674655495,"No",0,0,0,"1058849"
"1244",279,9,61.4444444444444,0,88.8888888888889,77.7777777777778,22.2222222222222,15,0.133879973639313,"No",0,0,0,NA
"1245",268,3,64,0,66.6666666666667,100,0,6,0.133807258870409,"No",0,0,0,NA
"1246",1801,3,58,100,0,66.6666666666667,33.3333333333333,2,0.132108452156652,"No",0,0,0,NA
"1247",604,6,52.1666666666667,0,100,66.6666666666667,33.3333333333333,14,0.131548539461073,"No",0,19,1,"1054940, 1049740"
"1248",1123,10,69.7,40,60,70,30,13,0.130806228848352,"No",0,4,2,"1049870"
"1249",2089,4,62.25,0,100,100,0,6,0.129247964088744,"No",0,0,0,NA
"1250",146,4,53,0,100,100,0,7,0.128709010465504,"No",0,0,1,"1061345"
"1251",1286,6,50.3333333333333,50,50,83.3333333333333,16.6666666666667,13,0.128377406191694,"No",1,8,0,"1049904"
"1252",2052,4,63.25,100,0,75,25,7,0.126757481619941,"No",0,0,0,NA
"1253",828,6,47.8,83.3333333333333,0,33.3333333333333,50,9,0.124963861088519,"No",3,0,1,NA
"1254",1351,5,57.8,100,0,80,20,8,0.124871018084654,"No",0,0,0,NA
"1255",530,5,47.6,0,100,100,0,11,0.124701212083349,"No",1,7,1,"1055255, 1051836, 1055323, 1058512"
"1256",1533,9,66.3333333333333,0,100,88.8888888888889,11.1111111111111,16,0.124163122422073,"No",0,0,0,NA
"1257",1767,5,52.6,0,60,80,20,9,0.119689484588169,"No",1,0,0,NA
"1258",1790,3,54.3333333333333,0,0,100,0,5,0.118028763883173,"No",0,0,0,NA
"1259",660,3,43,66.6666666666667,33.3333333333333,100,0,5,0.117793061584654,"No",1,13,0,"1054441, 1050879, 1056730"
"1260",1590,3,61.3333333333333,0,100,100,0,5,0.117793061584654,"No",0,0,1,NA
"1261",1071,4,66.25,0,100,100,0,6,0.11770162499348,"No",0,3,3,NA
"1262",1437,3,46.3333333333333,100,0,0,100,5,0.115907443196505,"No",0,4,0,"1054458, 1062327"
"1263",2091,3,64,0,100,66.6666666666667,33.3333333333333,5,0.115907443196505,"No",0,0,0,NA
"1264",1688,3,51.6666666666667,66.6666666666667,0,100,0,5,0.115862547520596,"No",1,0,0,NA
"1265",736,3,56.3333333333333,100,0,100,0,5,0.115593173465147,"No",0,0,0,NA
"1266",1745,3,50,0,0,100,0,5,0.115593173465147,"No",0,18,0,"1051509"
"1267",2034,3,35.6666666666667,33.3333333333333,0,0,100,5,0.115593173465147,"No",0,0,0,NA
"1268",2139,3,69,0,100,100,0,5,0.115593173465147,"No",0,0,0,NA
"1269",712,3,56.3333333333333,0,66.6666666666667,100,0,5,0.115121768868109,"No",1,3,0,"1050132, 1057199"
"1270",1195,3,55.6666666666667,100,0,33.3333333333333,66.6666666666667,5,0.115121768868109,"No",0,7,0,"1051916, 1055037"
"1271",1698,3,61.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,5,0.114134063998126,"No",0,0,0,NA
"1272",986,3,50,0,66.6666666666667,100,0,5,0.113878974930465,"No",0,7,0,NA
"1273",1634,3,52.3333333333333,0,100,33.3333333333333,66.6666666666667,5,0.112450476151564,"No",0,0,0,NA
"1274",1421,7,68.4285714285714,71.4285714285714,28.5714285714286,85.7142857142857,14.2857142857143,2,0.112315747580175,"No",0,0,3,NA
"1275",858,5,56,80,20,80,20,9,0.111873924192789,"No",1,4,0,NA
"1276",774,5,59,0,80,100,0,9,0.111440231963515,"No",0,1,0,"1056344"
"1277",874,3,53.6666666666667,0,33.3333333333333,33.3333333333333,66.6666666666667,4,0.11117102710471,"No",0,0,0,NA
"1278",1067,6,51.3333333333333,33.3333333333333,33.3333333333333,100,0,11,0.109661590892526,"No",1,10,1,"1051450, 1051971, 1055331, 1059557"
"1279",2149,3,63,0,100,100,0,4,0.104670145827396,"No",0,0,0,NA
"1280",129,5,53.8,0,60,100,0,8,0.102609682644595,"No",0,0,0,"1060310, 1049993"
"1281",1678,5,58,0,80,40,60,8,0.100376727133024,"No",2,4,0,"1074076, 1053317, 1059020"
"1282",964,3,59.3333333333333,0,100,100,0,4,0.098196189361416,"No",1,0,0,NA
"1283",1675,5,51.4,100,0,60,40,8,0.0978855351471424,"No",1,0,3,"1061361"
"1284",2299,3,67,0,100,100,0,4,0.0976978473588336,"No",0,0,0,NA
"1285",2096,3,64,0,100,0,100,6,0.0971527061425456,"No",0,0,1,NA
"1286",177,3,44.6666666666667,66.6666666666667,0,0,100,4,0.0969705374091188,"No",0,6,0,"1049474, 1051086"
"1287",1455,3,52,100,0,66.6666666666667,33.3333333333333,4,0.0969705374091188,"No",0,2,0,"1055176, 1059471"
"1288",1472,3,62,0,100,66.6666666666667,33.3333333333333,4,0.0969705374091188,"No",0,0,0,"1059267"
"1289",1559,3,72.3333333333333,33.3333333333333,66.6666666666667,100,0,4,0.0969705374091188,"No",0,0,0,NA
"1290",2154,3,63.6666666666667,0,100,66.6666666666667,33.3333333333333,4,0.0969705374091188,"No",0,0,0,NA
"1291",516,3,45,66.6666666666667,33.3333333333333,100,0,4,0.0966562676777606,"No",0,0,0,NA
"1292",1521,3,58.5,66.6666666666667,0,66.6666666666667,0,4,0.0964991328120815,"No",1,0,1,NA
"1293",1866,3,68.6666666666667,0,100,100,0,4,0.096404851892674,"No",0,0,0,NA
"1294",1448,3,61.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,4,0.0963419979464024,"No",0,0,0,NA
"1295",1540,3,52,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,4,0.0963419979464024,"No",0,0,2,NA
"1296",2287,3,79.6666666666667,33.3333333333333,66.6666666666667,100,0,4,0.0960505841955066,"No",0,0,0,NA
"1297",400,3,53.3333333333333,100,0,100,0,4,0.0960277282150441,"No",2,7,0,"1075733"
"1298",465,3,50.6666666666667,33.3333333333333,0,0,100,4,0.0960277282150441,"No",0,4,0,"1049868"
"1299",1854,3,49.6666666666667,100,0,100,0,4,0.0959828325391358,"No",0,2,1,"1075053"
"1300",269,3,67.3333333333333,0,100,100,0,4,0.0959334472956367,"No",0,0,0,NA
"1301",1900,3,73.3333333333333,0,100,100,0,4,0.0958391663762292,"No",0,0,0,NA
"1302",628,3,57.3333333333333,0,66.6666666666667,0,100,4,0.095697744997118,"No",0,0,0,NA
"1303",1751,3,65.3333333333333,100,0,100,0,4,0.0954090096814326,"No",0,0,2,NA
"1304",1587,3,72.3333333333333,66.6666666666667,0,100,0,4,0.095038702884005,"No",0,0,0,NA
"1305",1580,3,62.6666666666667,100,0,0,100,4,0.0948335032358829,"No",0,0,0,NA
"1306",2174,3,76,0,100,100,0,4,0.0947182710010515,"No",0,0,0,NA
"1307",1558,7,55.4285714285714,71.4285714285714,14.2857142857143,100,0,13,0.0897348163192615,"No",1,4,0,"1049441, 1056793"
"1308",1514,4,39.5,0,25,75,25,6,0.0841508335418171,"No",0,0,0,"1062178"
"1309",164,3,59,100,0,100,0,6,0.0831899975265829,"No",0,0,2,NA
"1310",1532,3,56.5,66.6666666666667,0,33.3333333333333,33.3333333333333,7,0.0819734421006294,"No",0,0,0,NA
"1311",283,3,46,0,66.6666666666667,66.6666666666667,33.3333333333333,3,0.0816960827217924,"No",0,0,0,NA
"1312",1418,3,71.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,3,0.0799192500098823,"No",0,0,0,NA
"1313",2166,3,76.6666666666667,33.3333333333333,66.6666666666667,100,0,3,0.0799192500098823,"No",0,0,0,NA
"1314",2273,3,78.6666666666667,100,0,100,0,3,0.0799192500098823,"No",0,0,0,NA
"1315",295,3,55.6666666666667,100,0,66.6666666666667,33.3333333333333,3,0.0797306881710674,"No",1,3,0,"1049089"
"1316",2188,3,61.6666666666667,100,0,33.3333333333333,66.6666666666667,3,0.0796049802785241,"No",0,0,0,NA
"1317",1419,6,73.6666666666667,33.3333333333333,66.6666666666667,83.3333333333333,16.6666666666667,6,0.0741478647420221,"No",0,0,0,NA
"1318",1847,4,75.5,0,100,75,25,3,0.0736841137382299,"No",0,0,0,NA
"1319",2146,3,67.3333333333333,0,100,100,0,2,0.0674473215532944,"No",0,0,0,NA
"1320",931,3,68.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,2,0.0659320924913886,"No",0,0,0,NA
"1321",707,4,67,0,100,100,0,5,0.0652265502260128,"No",0,0,0,NA
"1322",1682,4,39.6666666666667,75,0,25,50,5,0.0644958731006049,"No",1,0,0,NA
"1323",915,4,47.5,0,75,100,0,8,0.0593929624502298,"No",0,0,0,NA
"1324",1387,5,45.6,60,20,40,60,8,0.0592806174408513,"No",0,27,0,"1049626, 1053902, 1052574, 1055184, 1056998, 1059092, 1054479, 1074911, 1056407, 1062714"
"1325",1819,3,39,0,100,100,0,4,0.053996835691516,"No",1,0,0,NA
"1326",321,6,67,16.6666666666667,50,83.3333333333333,16.6666666666667,10,0.0517327144453515,"No",0,0,0,NA
"1327",1400,9,63.7777777777778,22.2222222222222,66.6666666666667,88.8888888888889,11.1111111111111,12,0.0406315028896636,"No",1,2,0,"1073607, 1062297"
"1328",839,9,73.7777777777778,22.2222222222222,66.6666666666667,100,0,11,0.0373624537364756,"No",0,0,0,NA
"1329",1442,4,60.75,0,100,75,25,6,0.0286476059967068,"No",0,4,2,"1055290"
"1330",1882,12,72.6363636363636,83.3333333333333,8.33333333333333,91.6666666666667,0,14,0.0284142397562084,"No",0,0,0,NA
"1331",2161,4,71.75,25,75,75,25,4,0,"No",0,0,0,NA
"1332",13,2,58,0,50,100,0,2,0,"No",0,0,0,NA
"1333",18,2,49.5,0,50,100,0,7,0,"No",0,0,0,"1062172"
"1334",22,1,42,0,0,100,0,0,0,"No",0,1,0,"1057763"
"1335",23,2,40,0,100,0,100,3,0,"No",0,4,0,"1053674, 1055815"
"1336",32,2,39,100,0,100,0,2,0,"No",0,0,0,NA
"1337",39,2,45.5,0,50,100,0,4,0,"No",0,0,0,NA
"1338",40,2,57.5,100,0,50,50,2,0,"No",1,10,2,"1050425, 1053893, 1054761, 1061905"
"1339",45,2,70,50,50,50,50,2,0,"No",0,0,0,NA
"1340",74,2,65,0,100,100,0,24,0,"No",0,0,0,NA
"1341",91,2,47.5,0,50,100,0,7,0,"No",0,9,0,"1049588"
"1342",103,2,41,0,50,50,50,2,0,"No",0,3,1,"1057683, 1050645"
"1343",111,2,49,100,0,100,0,25,0,"No",3,0,1,"1051934"
"1344",112,2,61.5,100,0,100,0,3,0,"No",0,0,0,NA
"1345",118,1,0,0,0,0,0,0,0,"No",5,12,0,"1049117"
"1346",119,1,0,0,0,0,0,0,0,"No",1,21,0,"1062224"
"1347",145,2,65,0,0,100,0,4,0,"No",0,0,3,NA
"1348",157,2,36,0,0,100,0,2,0,"No",0,6,0,"1051874, 1054902"
"1349",158,2,58.5,0,50,100,0,3,0,"No",0,0,0,NA
"1350",161,2,38,0,0,100,0,2,0,"No",4,1,0,"1052479"
"1351",163,2,57.5,100,0,50,50,2,0,"No",0,0,0,NA
"1352",170,2,66.5,0,100,100,0,3,0,"No",0,0,0,NA
"1353",185,2,43.5,100,0,50,50,2,0,"No",0,1,1,"1057036"
"1354",197,2,58.5,0,100,100,0,4,0,"No",0,1,0,"1052329"
"1355",200,2,46.5,0,0,100,0,23,0,"No",0,0,0,NA
"1356",206,2,35.5,0,100,100,0,7,0,"No",2,6,0,"1053872"
"1357",230,2,65,0,100,100,0,2,0,"No",0,0,0,NA
"1358",235,2,58.5,100,0,0,100,3,0,"No",0,0,0,NA
"1359",236,2,42,0,100,100,0,7,0,"No",2,2,0,"1054839"
"1360",237,2,42,0,100,50,50,2,0,"No",0,7,0,"1048964"
"1361",275,2,50,0,100,100,0,3,0,"No",1,28,0,"1049043"
"1362",282,2,58,0,100,50,50,2,0,"No",0,0,0,NA
"1363",285,1,42,0,100,100,0,0,0,"No",0,0,0,"1052864"
"1364",293,2,37.5,0,50,0,100,3,0,"No",2,27,0,"1049080"
"1365",306,2,45.5,0,50,100,0,9,0,"No",0,1,1,"1050936"
"1366",310,2,64.5,0,100,100,0,2,0,"No",2,22,0,NA
"1367",313,2,49.5,100,0,100,0,2,0,"No",0,0,0,NA
"1368",326,2,46.5,0,50,0,100,2,0,"No",0,2,0,"1049146"
"1369",330,2,59.5,0,100,0,100,2,0,"No",0,0,0,NA
"1370",331,2,34.5,50,0,0,100,2,0,"No",0,30,1,"1057978"
"1371",339,2,50,0,100,100,0,2,0,"No",0,0,1,NA
"1372",349,2,65.5,0,100,100,0,2,0,"No",0,0,0,NA
"1373",355,2,44,0,50,100,0,17,0,"No",0,6,0,NA
"1374",366,2,59,0,50,50,50,2,0,"No",0,4,0,"1055387, 1052936"
"1375",367,2,49.5,0,50,50,50,2,0,"No",0,2,0,"1058955"
"1376",378,2,55.5,0,100,100,0,13,0,"No",4,6,2,"1051399"
"1377",387,2,44.5,0,50,100,0,2,0,"No",1,11,1,"1049245"
"1378",394,2,75.5,0,100,100,0,2,0,"No",0,0,0,NA
"1379",405,2,53,50,0,0,50,3,0,"No",6,38,1,NA
"1380",406,1,0,0,0,0,0,0,0,"No",5,26,0,NA
"1381",407,1,0,0,0,0,0,0,0,"No",2,27,0,NA
"1382",409,1,37,0,0,100,0,0,0,"No",0,9,0,"1049272"
"1383",414,1,0,0,0,0,0,0,0,"No",2,20,0,"1049859"
"1384",417,2,56,100,0,100,0,7,0,"No",0,0,0,NA
"1385",420,2,43,0,100,100,0,4,0,"No",0,0,0,NA
"1386",421,2,54.5,0,100,100,0,16,0,"No",2,0,1,NA
"1387",427,2,64,100,0,100,0,2,0,"No",0,0,0,NA
"1388",434,2,45.5,50,0,50,50,2,0,"No",0,1,0,NA
"1389",439,2,42.5,0,100,100,0,5,0,"No",3,7,0,NA
"1390",440,1,48,100,0,100,0,0,0,"No",1,9,0,"1054203"
"1391",441,1,59,0,100,100,0,0,0,"No",3,8,1,NA
"1392",445,2,44,0,50,50,0,18,0,"No",0,0,0,NA
"1393",447,2,51,100,0,50,50,2,0,"No",0,0,0,NA
"1394",451,2,58.5,0,100,0,100,2,0,"No",0,0,0,NA
"1395",478,2,36.5,0,50,100,0,5,0,"No",0,3,0,"1049416"
